config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.55,0.4,0.3484848484848485,0.027146158589993464,0.0253054613250131,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.6,0.3,0.23714285714285716,0.01810403732256841,0.013126361654241914,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.4,0.75,0.4,0.35238095238095235,0.01619908342027173,0.01049976837108231,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.2,0.55,0.2,0.16969696969696968,0.01604421414377371,0.01091916145368585,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.3,0.15,0.14153846153846156,0.04565021265436023,0.023621541475545696,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.15,0.5,0.15,0.1601731601731602,0.040135419245042527,0.023528233617619562,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.35,0.5,0.35,0.31555555555555553,-0.005415605907284316,0.003019177719657859,mixed,hierarchical,whole_run,0.45,0.55,0.45,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.26666666666666666,0.01642391062033809,0.01844438161761095,0.012757317345352797,0.03782159192791079,,,,,
tier0_tier1,20,0.25,0.65,0.25,0.20606060606060606,-0.001987414493095534,0.0025534949986194405,mixed,hierarchical,whole_run,0.3,0.5,0.5,0.4,0.7,0.36666666666666664,0.31333333333333335,0.02170849436646191,0.021192628505754763,0.008191866157470288,0.03983409894071789,,,,,
tier0_tier1_tier2,20,0.3,0.75,0.3,0.2700854700854701,0.0030761803265434984,0.0028736933242841656,mixed,hierarchical,whole_run,0.3,0.45,0.55,0.4444444444444444,0.8888888888888888,0.5,0.3933333333333333,0.019434099938186546,0.01870253811820384,0.016579241910478208,0.1120236945423522,,,,,
tier0,20,0.25,0.5,0.25,0.20623376623376624,-0.015538716541381309,0.003534443277785626,mixed,hierarchical,post_alert_window,0.45,0.7,0.3,0.2857142857142857,0.5,0.26666666666666666,0.18666666666666668,0.01642391062033809,0.01844438161761095,0.012757317345352797,-0.07460498759087983,,,,,
tier0_tier1,20,0.3,0.4,0.3,0.2,-0.03833704242848611,-0.01477724511693325,mixed,hierarchical,post_alert_window,0.3,0.3,0.7,0.5,0.6666666666666666,0.375,0.3333333333333333,0.02170849436646191,0.021192628505754763,0.008191866157470288,-0.037247222422969004,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.14666666666666667,-0.003895410464722569,0.004095959438680796,mixed,hierarchical,post_alert_window,0.3,0.55,0.45,0.09090909090909091,0.36363636363636365,0.06666666666666667,0.05714285714285714,0.019434099938186546,0.01870253811820384,0.016579241910478208,0.07936760311399418,,,,,
tier0,20,0.6,0.9,0.5,0.4218181818181818,0.03686067157613444,0.03902204634414093,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.4166666666666667,0.3356643356643357,0.026199211157335707,0.031417669944186905,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.7,0.5,0.4490842490842491,0.0255059653287694,0.027722229970498558,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
