config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.04363514721055963,13,0.65,0.35,0.15384615384615385,0.46153846153846156,0.13333333333333333,0.13,mixed
tier0,conf_0.00,0.0,12,0.6,0.4,0.08333333333333333,0.4166666666666667,0.06666666666666667,0.08,mixed
tier0,conf_0.05,0.05,10,0.5,0.5,0.1,0.5,0.1,0.1,mixed
tier0,conf_0.10,0.1,8,0.4,0.6,0.125,0.625,0.125,0.1,mixed
tier0,conf_0.15,0.15,6,0.3,0.7,0.0,0.5,0.0,0.0,mixed
tier0,conf_0.20,0.2,3,0.15,0.85,0.0,0.6666666666666666,0.0,0.0,mixed
tier0,conf_0.25,0.25,1,0.05,0.95,0.0,1.0,0.0,0.0,mixed
tier0_tier1,trained,-0.03274759565808658,15,0.75,0.25,0.2,0.3333333333333333,0.16666666666666666,0.15,mixed
tier0_tier1,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.2857142857142857,0.1,0.1,mixed
tier0_tier1,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.2222222222222222,0.08333333333333333,0.08,mixed
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.0,0.16666666666666666,0.0,0.0,mixed
tier0_tier1,conf_0.15,0.15,4,0.2,0.8,0.0,0.25,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,mixed
tier0_tier1_tier2,trained,-0.11645366003962701,15,0.75,0.25,0.13333333333333333,0.3333333333333333,0.1,0.08888888888888888,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.35714285714285715,0.1,0.08888888888888888,mixed
tier0_tier1_tier2,conf_0.05,0.05,12,0.6,0.4,0.16666666666666666,0.3333333333333333,0.1,0.08888888888888888,mixed
tier0_tier1_tier2,conf_0.10,0.1,4,0.2,0.8,0.0,0.25,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,0,0.0,1.0,,,,,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
