config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.55,0.4,0.30707070707070705,0.02327397361267257,0.01641389161147455,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.3,0.55,0.3,0.18461538461538463,0.025832263990183135,0.025566890057416775,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.4,0.6,0.4,0.34564102564102567,0.023417181253715436,0.021451573467107604,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.65,0.3,0.2738949938949939,0.014236714833171866,0.013629096273087615,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.4,0.2,0.14285714285714285,0.042802026270440094,0.02661196947244418,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.45,0.1,0.11428571428571428,0.03442572429330948,0.013924959894602407,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.25,0.55,0.25,0.21000000000000002,0.005850626342173111,0.005953932143835772,mixed,hierarchical,whole_run,0.25,0.3,0.7,0.5,0.6666666666666666,0.41666666666666663,0.26,0.012951685873044844,0.011790834553432411,0.011122621493562745,0.11111034346869997,,,,,
tier0_tier1,20,0.2,0.45,0.2,0.1733333333333333,0.012953018267987055,0.021256758259009537,mixed,hierarchical,whole_run,0.25,0.7,0.3,0.21428571428571427,0.42857142857142855,0.2333333333333333,0.18714285714285714,0.01682231665238339,0.014915893065471173,0.01383769533474256,0.0677720190805106,,,,,
tier0_tier1_tier2,20,0.3,0.55,0.3,0.2693939393939394,0.010089924403265376,0.020269378011444947,mixed,hierarchical,whole_run,0.3,0.45,0.55,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.29333333333333333,0.017265205645396027,0.01586468417671609,0.011204887091361715,0.08535474181038569,,,,,
tier0,20,0.2,0.5,0.2,0.16666666666666666,0.0004719511215057717,0.009440540747196871,mixed,hierarchical,post_alert_window,0.25,0.85,0.15,0.17647058823529413,0.5294117647058824,0.15,0.13333333333333333,0.012951685873044844,0.011790834553432411,0.011122621493562745,-0.04423301730457971,,,,,
tier0_tier1,20,0.15,0.4,0.15,0.1288888888888889,-0.014005836147253495,0.0078018558773777225,mixed,hierarchical,post_alert_window,0.25,0.55,0.45,0.09090909090909091,0.45454545454545453,0.06666666666666667,0.1,0.01682231665238339,0.014915893065471173,0.01383769533474256,-0.043729565314102395,,,,,
tier0_tier1_tier2,20,0.1,0.4,0.1,0.10666666666666666,-0.015733535438649072,0.006637398311631071,mixed,hierarchical,post_alert_window,0.3,0.55,0.45,0.09090909090909091,0.36363636363636365,0.2,0.13333333333333333,0.017265205645396027,0.01586468417671609,0.011204887091361715,-0.06974212275865158,,,,,
tier0,20,0.55,0.75,0.47222222222222215,0.39855072463768115,0.03283836216112952,0.0347117029508566,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.65,0.4166666666666667,0.3333333333333333,0.02647724050534873,0.027922798717091038,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4501424501424502,0.030327859007164937,0.024632253781733185,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
