config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.33909090909090905,0.024472651425516422,0.01959640773757694,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.35,0.55,0.35,0.2512820512820513,0.023491916946260648,0.022328577394998744,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.5,0.6,0.5,0.4856410256410257,0.020196104188660437,0.017682476604114677,mixed,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.55,0.3,0.28145743145743146,0.02002327314493093,0.013968655824231346,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.1,0.35,0.1,0.05714285714285714,0.10036559837833077,0.06389633384798495,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.45,0.1,0.11076923076923077,0.09720467232530483,0.022625861976969155,mixed,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.45,0.65,0.45,0.43555555555555553,0.01374648522004987,0.01201169070900518,mixed,hierarchical,whole_run,0.35,0.35,0.65,0.5714285714285714,0.7142857142857143,0.5333333333333333,0.45999999999999996,0.009994274286420253,0.00901483402073781,0.01175901818071353,0.17258874783977723,,,,,
tier0_tier1,20,0.3,0.55,0.3,0.23434343434343435,0.009786260523931247,0.014108227581856175,mixed,hierarchical,whole_run,0.4,0.75,0.25,0.3333333333333333,0.4666666666666667,0.4,0.2777777777777778,0.017206928371700295,0.01423518237008119,0.013601950667506042,0.009282838777351667,,,,,
tier0_tier1_tier2,20,0.45,0.6,0.45,0.43939393939393945,0.011260098290534853,0.012628214860171183,mixed,hierarchical,whole_run,0.2,0.45,0.55,0.6666666666666666,0.7777777777777778,0.7333333333333333,0.6599999999999999,0.01953577431089808,0.014283289445675737,0.014683597925372317,0.08891972292261807,,,,,
tier0,20,0.4,0.55,0.4,0.38269841269841265,-0.002172597451130831,0.009185965529121917,mixed,hierarchical,post_alert_window,0.35,0.6,0.4,0.25,0.4166666666666667,0.26666666666666666,0.22380952380952382,0.009994274286420253,0.00901483402073781,0.01175901818071353,-0.027586513216586225,,,,,
tier0_tier1,20,0.15,0.35,0.15,0.11636363636363636,0.00037943639132171356,0.006604054017075367,mixed,hierarchical,post_alert_window,0.4,0.7,0.3,0.14285714285714285,0.35714285714285715,0.13333333333333333,0.13,0.017206928371700295,0.01423518237008119,0.013601950667506042,-0.1937827292869298,,,,,
tier0_tier1_tier2,20,0.2,0.4,0.2,0.19555555555555554,0.03112911301102611,0.009867876638383982,mixed,hierarchical,post_alert_window,0.2,0.5,0.5,0.0,0.3,0.0,0.0,0.01953577431089808,0.014283289445675737,0.014683597925372317,0.07529028338601779,,,,,
tier0,20,0.55,0.85,0.47222222222222215,0.39855072463768115,0.032858414381603154,0.033860550975387996,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.5,0.75,0.4444444444444445,0.35497835497835495,0.02677698847923009,0.029910885715708324,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.45,0.75,0.5277777777777778,0.4440422322775264,0.02677739185018324,0.02973027695730246,mixed,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,mixed,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
