config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.027586513216586225,16,0.8,0.19999999999999996,0.375,0.5,0.4,0.3871428571428571,mixed
tier0,conf_0.00,0.0,15,0.75,0.25,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3071428571428571,mixed
tier0,conf_0.05,0.05,10,0.5,0.5,0.4,0.6,0.45,0.42666666666666664,mixed
tier0,conf_0.10,0.1,7,0.35,0.65,0.42857142857142855,0.5714285714285714,0.5,0.38,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.5,0.5,0.5,0.26666666666666666,mixed
tier0,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,mixed
tier0,conf_0.25,0.25,2,0.1,0.9,0.5,0.5,0.5,0.13333333333333333,mixed
tier0_tier1,trained,-0.1937827292869298,14,0.7,0.30000000000000004,0.14285714285714285,0.35714285714285715,0.13333333333333333,0.13,mixed
tier0_tier1,conf_0.00,0.0,13,0.65,0.35,0.07692307692307693,0.3076923076923077,0.06666666666666667,0.05,mixed
tier0_tier1,conf_0.05,0.05,8,0.4,0.6,0.125,0.25,0.1,0.06666666666666667,mixed
tier0_tier1,conf_0.10,0.1,7,0.35,0.65,0.14285714285714285,0.14285714285714285,0.2,0.08,mixed
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.14285714285714285,0.14285714285714285,0.2,0.08,mixed
tier0_tier1,conf_0.20,0.2,7,0.35,0.65,0.14285714285714285,0.14285714285714285,0.2,0.08,mixed
tier0_tier1,conf_0.25,0.25,6,0.3,0.7,0.16666666666666666,0.16666666666666666,0.2,0.1,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.42857142857142855,0.15,0.15,mixed
tier0_tier1_tier2,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.06666666666666667,0.06666666666666667,mixed
tier0_tier1_tier2,trained,0.07529028338601779,9,0.45,0.55,0.1111111111111111,0.4444444444444444,0.06666666666666667,0.06666666666666667,mixed
tier0_tier1_tier2,conf_0.10,0.1,7,0.35,0.65,0.0,0.2857142857142857,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.0,0.4,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,5,0.25,0.75,0.0,0.4,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
