config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.04423301730457971,16,0.8,0.19999999999999996,0.1875,0.5,0.15,0.13333333333333333,full
tier0,conf_0.00,0.0,16,0.8,0.19999999999999996,0.1875,0.5,0.15,0.13333333333333333,full
tier0,conf_0.05,0.05,10,0.5,0.5,0.2,0.5,0.16666666666666666,0.14666666666666667,full
tier0,conf_0.10,0.1,9,0.45,0.55,0.2222222222222222,0.5555555555555556,0.2,0.18,full
tier0,conf_0.15,0.15,3,0.15,0.85,0.0,0.3333333333333333,0.0,0.0,full
tier0,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,trained,-0.0006481628031197624,11,0.55,0.44999999999999996,0.18181818181818182,0.5454545454545454,0.2,0.15714285714285714,full
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.18181818181818182,0.5454545454545454,0.2,0.15714285714285714,full
tier0_tier1,conf_0.05,0.05,6,0.3,0.7,0.16666666666666666,0.5,0.25,0.1,full
tier0_tier1,conf_0.10,0.1,5,0.25,0.75,0.0,0.4,0.0,0.0,full
tier0_tier1,conf_0.15,0.15,2,0.1,0.9,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1,conf_0.25,0.25,0,0.0,1.0,,,,,full
tier0_tier1_tier2,trained,-0.14141733628537653,19,0.95,0.050000000000000044,0.2631578947368421,0.3684210526315789,0.26666666666666666,0.2573160173160173,full
tier0_tier1_tier2,conf_0.00,0.0,12,0.6,0.4,0.25,0.25,0.3,0.24444444444444446,full
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.2857142857142857,0.375,0.3333333333333333,full
tier0_tier1_tier2,conf_0.10,0.1,6,0.3,0.7,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,full
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.25,0.25,0.3333333333333333,0.2,full
tier0_tier1_tier2,conf_0.20,0.2,1,0.05,0.95,0.0,0.0,0.0,0.0,full
tier0_tier1_tier2,conf_0.25,0.25,1,0.05,0.95,0.0,0.0,0.0,0.0,full
