config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,trained,-0.08144630641337491,12,0.6,0.4,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.29333333333333333,mixed
tier0,conf_0.00,0.0,11,0.55,0.44999999999999996,0.2727272727272727,0.5454545454545454,0.2333333333333333,0.22666666666666666,mixed
tier0,conf_0.05,0.05,5,0.25,0.75,0.2,0.4,0.16666666666666666,0.1,mixed
tier0,conf_0.10,0.1,4,0.2,0.8,0.25,0.25,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.25,0.25,0.3333333333333333,0.13333333333333333,mixed
tier0,conf_0.20,0.2,3,0.15,0.85,0.3333333333333333,0.3333333333333333,0.5,0.2,mixed
tier0,conf_0.25,0.25,2,0.1,0.9,0.0,0.0,0.0,0.0,mixed
tier0_tier1,trained,-0.08335028263935601,13,0.65,0.35,0.23076923076923078,0.23076923076923078,0.2333333333333333,0.18888888888888888,mixed
tier0_tier1,conf_0.00,0.0,12,0.6,0.4,0.16666666666666666,0.16666666666666666,0.2,0.15714285714285714,mixed
tier0_tier1,conf_0.05,0.05,9,0.45,0.55,0.1111111111111111,0.1111111111111111,0.2,0.06666666666666667,mixed
tier0_tier1,conf_0.10,0.1,9,0.45,0.55,0.1111111111111111,0.1111111111111111,0.2,0.06666666666666667,mixed
tier0_tier1,conf_0.15,0.15,7,0.35,0.65,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.20,0.2,5,0.25,0.75,0.0,0.0,0.0,0.0,mixed
tier0_tier1,conf_0.25,0.25,5,0.25,0.75,0.0,0.0,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.00,0.0,14,0.7,0.30000000000000004,0.14285714285714285,0.42857142857142855,0.11666666666666665,0.11666666666666665,mixed
tier0_tier1_tier2,conf_0.05,0.05,10,0.5,0.5,0.0,0.4,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.10,0.1,5,0.25,0.75,0.0,0.4,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.15,0.15,5,0.25,0.75,0.0,0.4,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.20,0.2,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,conf_0.25,0.25,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
tier0_tier1_tier2,trained,0.26343495101518144,4,0.2,0.8,0.0,0.5,0.0,0.0,mixed
