config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile,diagnosis_target,diagnosis_mode,family_acc,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,status,min_class_count,min_group_count,group_key,include_workload
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.023627003763476838,0.017759733086398083,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.2,0.35,0.2,0.1641025641025641,0.013288602191035887,0.008843131663803933,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.02310975724141042,0.02155962204600055,full,feature_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,0.3,0.5,0.3,0.31047619047619046,0.014793582715859972,0.009653385484927154,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1,20,0.15,0.35,0.15,0.13714285714285715,0.06815796603726625,0.041641728079305745,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.1,0.2,0.1,0.08444444444444445,0.014472979438740341,0.012397977923636685,full,feature_level,post_alert_window,,,,,,,,,,,,,,,,
tier0,20,0.4,0.6,0.4,0.3704761904761905,0.014014507444768487,0.0111710050432004,full,hierarchical,whole_run,0.35,0.45,0.55,0.5555555555555556,0.7777777777777778,0.45,0.43,0.011727139744718515,0.009446401457908371,0.01434920375446827,0.12574218696235923,,,,,
tier0_tier1,20,0.2,0.5,0.2,0.19047619047619047,-0.0023399963935104755,0.0058130727665121895,full,hierarchical,whole_run,0.55,0.4,0.6,0.25,0.5,0.26666666666666666,0.3,0.021054163307376465,0.0209500482699441,0.011108405949400527,0.026184729291938658,,,,,
tier0_tier1_tier2,20,0.25,0.4,0.25,0.175,0.015112750521951893,0.019775940295484892,full,hierarchical,whole_run,0.5,0.6,0.4,0.25,0.3333333333333333,0.3333333333333333,0.18,0.020133231886544013,0.014860801273207054,0.00942934110477505,0.08670028776207267,,,,,
tier0,20,0.3,0.5,0.3,0.2597402597402597,0.001378431806300462,0.008997904478377533,full,hierarchical,post_alert_window,0.35,0.8,0.2,0.25,0.4375,0.2333333333333333,0.20317460317460317,0.011727139744718515,0.009446401457908371,0.01434920375446827,-0.0625526016764642,,,,,
tier0_tier1,20,0.2,0.45,0.2,0.15042735042735042,-0.014981586350841342,0.011663909397684968,full,hierarchical,post_alert_window,0.55,0.3,0.7,0.16666666666666666,0.5,0.125,0.08,0.021054163307376465,0.0209500482699441,0.011108405949400527,0.10515760478381755,,,,,
tier0_tier1_tier2,20,0.25,0.35,0.25,0.1811965811965812,-0.00422379362706201,-0.003999144452024858,full,hierarchical,post_alert_window,0.5,0.7,0.3,0.21428571428571427,0.35714285714285715,0.2,0.16,0.020133231886544013,0.014860801273207054,0.00942934110477505,-0.1791992651473063,,,,,
tier0,20,0.55,0.8,0.47222222222222215,0.39855072463768115,0.03226836608066167,0.032995242853618045,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1,20,0.45,0.75,0.36111111111111116,0.3054626532887403,0.024725302697682423,0.028473566784383453,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0_tier1_tier2,20,0.55,0.9,0.638888888888889,0.5423280423280423,0.0168207139225951,0.01521715145725877,full,family_level,whole_run,,,,,,,,,,,,,,,,
tier0,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
tier0_tier1_tier2,20,,,,,,,full,supervised,whole_run,,,,,,,,,,,,skipped_insufficient_samples,4.0,4.0,base_case_id,1.0
